METHOD|FULL_PATH|AUTH|CONTROLLER|SOURCE_FILE
PUT|/api/v1/production/health-status/incidents/:incidentId/resolve|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.resolveProductionIncident|src/modules/production/production.routes.ts
GET|/api/v1/production/health-status/summary|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getProductionHealthSummary|src/modules/production/production.routes.ts
GET|/api/v1/production/hsd/devices/:deviceId/actions|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getHSDDeviceActions|src/modules/production/production.routes.ts
POST|/api/v1/production/hsd/devices/:deviceId/assign|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.assignHSDDevice|src/modules/production/production.routes.ts
POST|/api/v1/production/hsd/devices/:deviceId/control|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.controlHSDDevice|src/modules/production/production.routes.ts
GET|/api/v1/production/hsd/devices/:deviceId/history|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getHSDDeviceHistory|src/modules/production/production.routes.ts
POST|/api/v1/production/hsd/devices/:deviceId/unassign|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.unassignHSDDevice|src/modules/production/production.routes.ts
POST|/api/v1/production/hsd/devices/bulk-reset|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.bulkResetHSDDevices|src/modules/production/production.routes.ts
POST|/api/v1/production/hsd/devices/register|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.registerHSDDevice|src/modules/production/production.routes.ts
GET|/api/v1/production/hsd/fleet|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getHSDFleet|src/modules/production/production.routes.ts
GET|/api/v1/production/hsd/issues|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getHSDIssues|src/modules/production/production.routes.ts
POST|/api/v1/production/hsd/issues/report|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.reportHSDIssue|src/modules/production/production.routes.ts
GET|/api/v1/production/hsd/logs|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getHSDLogs|src/modules/production/production.routes.ts
GET|/api/v1/production/hsd/picker-users|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getHSDUsers|src/modules/production/production.routes.ts
POST|/api/v1/production/hsd/requisitions|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createHSDRequisition|src/modules/production/production.routes.ts
POST|/api/v1/production/hsd/sessions/:deviceId/action|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.handleHSDSessionAction|src/modules/production/production.routes.ts
GET|/api/v1/production/hsd/sessions/live|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getHSDLiveSessions|src/modules/production/production.routes.ts
GET|/api/v1/production/inbound/grns|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getGRNList|src/modules/production/production.routes.ts
POST|/api/v1/production/inbound/grns|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createGRN|src/modules/production/production.routes.ts
GET|/api/v1/production/inbound/grns/:grnId|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getGRNList|src/modules/production/production.routes.ts
POST|/api/v1/production/inbound/grns/:grnId/complete|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateGRNStatus|src/modules/production/production.routes.ts
PUT|/api/v1/production/inbound/grns/:grnId/items/:sku|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateGRNItemQuantity|src/modules/production/production.routes.ts
POST|/api/v1/production/inbound/grns/:grnId/start|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateGRNStatus|src/modules/production/production.routes.ts
PATCH|/api/v1/production/inbound/grns/:id/status|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateGRNStatus|src/modules/production/production.routes.ts
GET|/api/v1/production/inbound/putaway|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getPutawayTasks|src/modules/production/production.routes.ts
POST|/api/v1/production/inbound/putaway/:taskId/assign|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.assignPutawayTask|src/modules/production/production.routes.ts
POST|/api/v1/production/inbound/putaway/:taskId/complete|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.completePutawayTask|src/modules/production/production.routes.ts
GET|/api/v1/production/inbound/summary|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getGRNList|src/modules/production/production.routes.ts
GET|/api/v1/production/inbound/transfers|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getInterStoreTransfers|src/modules/production/production.routes.ts
POST|/api/v1/production/inbound/transfers/:transferId/receive|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.receiveInterStoreTransfer|src/modules/production/production.routes.ts
POST|/api/v1/production/inbound/transfers/sync|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.syncInterStoreTransfers|src/modules/production/production.routes.ts
GET|/api/v1/production/inventory|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getInventory|src/modules/production/production.routes.ts
PATCH|/api/v1/production/inventory/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateInventoryItem|src/modules/production/production.routes.ts
GET|/api/v1/production/inventory/adjustments|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getInventoryAdjustments|src/modules/production/production.routes.ts
POST|/api/v1/production/inventory/adjustments|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createInventoryAdjustment|src/modules/production/production.routes.ts
GET|/api/v1/production/inventory/audit-log|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getInventoryAuditLog|src/modules/production/production.routes.ts
GET|/api/v1/production/inventory/cycle-count|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getInventoryCycleCount|src/modules/production/production.routes.ts
GET|/api/v1/production/inventory/cycle-count/report|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getCycleCountReport|src/modules/production/production.routes.ts
PUT|/api/v1/production/inventory/items/:sku|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateInventoryItemBySku|src/modules/production/production.routes.ts
GET|/api/v1/production/inventory/restock|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.listRestocks|src/modules/production/production.routes.ts
POST|/api/v1/production/inventory/restock|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createRestock|src/modules/production/production.routes.ts
POST|/api/v1/production/inventory/restock-task|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createRestockTask|src/modules/production/production.routes.ts
POST|/api/v1/production/inventory/scan|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.scanInventoryItem|src/modules/production/production.routes.ts
GET|/api/v1/production/inventory/shelf-view|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getShelfView|src/modules/production/production.routes.ts
GET|/api/v1/production/inventory/stock-levels|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getStockLevels|src/modules/production/production.routes.ts
DELETE|/api/v1/production/inventory/stock-levels/:sku|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.deleteInventoryStockItem|src/modules/production/production.routes.ts
PUT|/api/v1/production/inventory/stock-levels/:sku|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateStockLevel|src/modules/production/production.routes.ts
PUT|/api/v1/production/inventory/stock-levels/:sku/status|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.changeInventoryItemStatus|src/modules/production/production.routes.ts
GET|/api/v1/production/maintenance/equipment|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getMaintenanceEquipment|src/modules/production/production.routes.ts
POST|/api/v1/production/maintenance/equipment|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createMaintenanceEquipment|src/modules/production/production.routes.ts
DELETE|/api/v1/production/maintenance/equipment/:equipmentId|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.deleteMaintenanceEquipment|src/modules/production/production.routes.ts
PUT|/api/v1/production/maintenance/equipment/:equipmentId|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateMaintenanceEquipment|src/modules/production/production.routes.ts
GET|/api/v1/production/maintenance/iot|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getIotDevices|src/modules/production/production.routes.ts
GET|/api/v1/production/maintenance/tasks|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getMaintenanceTasks|src/modules/production/production.routes.ts
POST|/api/v1/production/maintenance/tasks|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createMaintenanceTask|src/modules/production/production.routes.ts
DELETE|/api/v1/production/maintenance/tasks/:taskId|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.deleteMaintenanceTask|src/modules/production/production.routes.ts
PUT|/api/v1/production/maintenance/tasks/:taskId|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateMaintenanceTask|src/modules/production/production.routes.ts
PATCH|/api/v1/production/maintenance/tasks/:taskId/status|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateMaintenanceTaskStatus|src/modules/production/production.routes.ts
GET|/api/v1/production/orders|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getProductionOrders|src/modules/production/production.routes.ts
GET|/api/v1/production/orders/:orderId/call-customer|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.callProductionCustomerLog|src/modules/production/production.routes.ts
POST|/api/v1/production/orders/:orderId/call-customer|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.callProductionCustomer|src/modules/production/production.routes.ts
GET|/api/v1/production/orders/:orderId/mark-rto|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.markProductionRTOStatus|src/modules/production/production.routes.ts
POST|/api/v1/production/orders/:orderId/mark-rto|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.markProductionRTO|src/modules/production/production.routes.ts
GET|/api/v1/production/outbound/dispatch|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getDispatchQueue|src/modules/production/production.routes.ts
POST|/api/v1/production/outbound/dispatch/assign|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.manuallyAssignRider|src/modules/production/production.routes.ts
POST|/api/v1/production/outbound/dispatch/batch|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.batchDispatchOrders|src/modules/production/production.routes.ts
GET|/api/v1/production/outbound/riders|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getActiveRiders|src/modules/production/production.routes.ts
GET|/api/v1/production/outbound/summary|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getOutboundSummary|src/modules/production/production.routes.ts
GET|/api/v1/production/outbound/transfers|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getOutboundTransferRequests|src/modules/production/production.routes.ts
POST|/api/v1/production/outbound/transfers/:requestId/approve|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.approveOutboundTransferRequest|src/modules/production/production.routes.ts
GET|/api/v1/production/outbound/transfers/:requestId/fulfillment|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getTransferFulfillmentStatus|src/modules/production/production.routes.ts
POST|/api/v1/production/outbound/transfers/:requestId/reject|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.rejectOutboundTransferRequest|src/modules/production/production.routes.ts
GET|/api/v1/production/outbound/transfers/sla-summary|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getTransferSLASummary|src/modules/production/production.routes.ts
GET|/api/v1/production/overview|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getOverview|src/modules/production/production.routes.ts
POST|/api/v1/production/overview/batch|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.startBatch|src/modules/production/production.routes.ts
POST|/api/v1/production/overview/lines|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createLine|src/modules/production/production.routes.ts
DELETE|/api/v1/production/overview/lines/:lineId|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.deleteLine|src/modules/production/production.routes.ts
PATCH|/api/v1/production/overview/lines/:lineId|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateLine|src/modules/production/production.routes.ts
PUT|/api/v1/production/overview/lines/:lineId|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateLineDetails|src/modules/production/production.routes.ts
GET|/api/v1/production/packing/orders/:orderId|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getPackingOrderDetails|src/modules/production/production.routes.ts
POST|/api/v1/production/packing/orders/:orderId/complete|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.completePackingOrder|src/modules/production/production.routes.ts
POST|/api/v1/production/packing/orders/:orderId/report-damaged|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.reportDamagedPackingItem|src/modules/production/production.routes.ts
POST|/api/v1/production/packing/orders/:orderId/report-missing|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.reportMissingPackingItem|src/modules/production/production.routes.ts
POST|/api/v1/production/packing/orders/:orderId/scan|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.scanPackingItem|src/modules/production/production.routes.ts
GET|/api/v1/production/packing/queue|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getPackQueue|src/modules/production/production.routes.ts
GET|/api/v1/production/picker/available|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getAvailablePickers|src/modules/production/production.routes.ts
GET|/api/v1/production/picklist|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getProductionPicklists|src/modules/production/production.routes.ts
POST|/api/v1/production/picklist|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createProductionPicklist|src/modules/production/production.routes.ts
GET|/api/v1/production/picklist/:picklistId|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getProductionPicklistDetails|src/modules/production/production.routes.ts
POST|/api/v1/production/picklist/:picklistId/assign|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.assignProductionPicker|src/modules/production/production.routes.ts
POST|/api/v1/production/picklist/:picklistId/complete|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.completeProductionPicking|src/modules/production/production.routes.ts
POST|/api/v1/production/picklist/:picklistId/move-to-packing|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.moveToProductionPacking|src/modules/production/production.routes.ts
POST|/api/v1/production/picklist/:picklistId/pause|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.pauseProductionPicking|src/modules/production/production.routes.ts
POST|/api/v1/production/picklist/:picklistId/start|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.startProductionPicking|src/modules/production/production.routes.ts
GET|/api/v1/production/planning|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.listPlans|src/modules/production/production.routes.ts
POST|/api/v1/production/planning|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createPlan|src/modules/production/production.routes.ts
DELETE|/api/v1/production/planning/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.deletePlan|src/modules/production/production.routes.ts
PUT|/api/v1/production/planning/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updatePlan|src/modules/production/production.routes.ts
GET|/api/v1/production/qc/checks|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getQCComplianceChecks|src/modules/production/production.routes.ts
PUT|/api/v1/production/qc/checks/:itemId|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.toggleQCComplianceCheck|src/modules/production/production.routes.ts
GET|/api/v1/production/qc/compliance/audit-status|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getQCComplianceAuditStatus|src/modules/production/production.routes.ts
GET|/api/v1/production/qc/compliance/logs|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getQCComplianceLogs|src/modules/production/production.routes.ts
POST|/api/v1/production/qc/compliance/logs|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createQCComplianceLog|src/modules/production/production.routes.ts
GET|/api/v1/production/qc/docs|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getQCComplianceDocs|src/modules/production/production.routes.ts
GET|/api/v1/production/qc/failures|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getQCRecentFailures|src/modules/production/production.routes.ts
POST|/api/v1/production/qc/failures/:failureId/resolve|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.resolveQCFailure|src/modules/production/production.routes.ts
GET|/api/v1/production/qc/history|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getQCActionHistory|src/modules/production/production.routes.ts
GET|/api/v1/production/qc/inspections|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getQCInspections|src/modules/production/production.routes.ts
POST|/api/v1/production/qc/inspections|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createQCInspection|src/modules/production/production.routes.ts
DELETE|/api/v1/production/qc/inspections/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.deleteQCInspection|src/modules/production/production.routes.ts
PUT|/api/v1/production/qc/inspections/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateQCInspection|src/modules/production/production.routes.ts
GET|/api/v1/production/qc/recent-failures|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getQCRecentFailures|src/modules/production/production.routes.ts
GET|/api/v1/production/qc/rejections|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getQCRejections|src/modules/production/production.routes.ts
POST|/api/v1/production/qc/rejections|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createQCRejection|src/modules/production/production.routes.ts
GET|/api/v1/production/qc/samples|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getQCSampleTests|src/modules/production/production.routes.ts
POST|/api/v1/production/qc/samples|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createQCSampleTest|src/modules/production/production.routes.ts
DELETE|/api/v1/production/qc/samples/:sampleId|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.deleteQCSampleTest|src/modules/production/production.routes.ts
PUT|/api/v1/production/qc/samples/:sampleId|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateQCSampleResult|src/modules/production/production.routes.ts
GET|/api/v1/production/qc/summary|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getQCSummary|src/modules/production/production.routes.ts
GET|/api/v1/production/qc/temperature|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getQCTemperatureLogs|src/modules/production/production.routes.ts
POST|/api/v1/production/qc/temperature|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createQCTemperatureLog|src/modules/production/production.routes.ts
GET|/api/v1/production/qc/watchlist|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getQCWatchlist|src/modules/production/production.routes.ts
POST|/api/v1/production/qc/watchlist|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.addToQCWatchlist|src/modules/production/production.routes.ts
POST|/api/v1/production/qc/watchlist/:sku/log-check|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.logQCWatchlistCheck|src/modules/production/production.routes.ts
GET|/api/v1/production/raw-materials/materials|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.listMaterials|src/modules/production/production.routes.ts
POST|/api/v1/production/raw-materials/materials|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createMaterial|src/modules/production/production.routes.ts
DELETE|/api/v1/production/raw-materials/materials/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.deleteMaterial|src/modules/production/production.routes.ts
PUT|/api/v1/production/raw-materials/materials/:id|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateMaterial|src/modules/production/production.routes.ts
POST|/api/v1/production/raw-materials/materials/:id/order|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.orderMaterial|src/modules/production/production.routes.ts
GET|/api/v1/production/raw-materials/receipts|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.listReceipts|src/modules/production/production.routes.ts
POST|/api/v1/production/raw-materials/receipts/:id/receive|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.markReceived|src/modules/production/production.routes.ts
GET|/api/v1/production/raw-materials/requisitions|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.listRequisitions|src/modules/production/production.routes.ts
POST|/api/v1/production/raw-materials/requisitions|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createRequisition|src/modules/production/production.routes.ts
PATCH|/api/v1/production/raw-materials/requisitions/:id/status|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateRequisitionStatus|src/modules/production/production.routes.ts
GET|/api/v1/production/settings|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getSettings|src/modules/production/production.routes.ts
PUT|/api/v1/production/settings|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateSettings|src/modules/production/production.routes.ts
POST|/api/v1/production/staff|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createProductionStaff|src/modules/production/production.routes.ts
PATCH|/api/v1/production/staff/:staffId/status|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.updateProductionStaffStatus|src/modules/production/production.routes.ts
GET|/api/v1/production/staff/absences|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getProductionAbsences|src/modules/production/production.routes.ts
POST|/api/v1/production/staff/absences|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.logProductionAbsence|src/modules/production/production.routes.ts
GET|/api/v1/production/staff/attendance|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getProductionAttendance|src/modules/production/production.routes.ts
PATCH|/api/v1/production/staff/attendance/:recordId/mark-present|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.markProductionAttendancePresent|src/modules/production/production.routes.ts
GET|/api/v1/production/staff/performance|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getProductionStaffPerformance|src/modules/production/production.routes.ts
GET|/api/v1/production/staff/performance/download|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.downloadProductionPerformanceReport|src/modules/production/production.routes.ts
GET|/api/v1/production/staff/roster|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getStaffRoster|src/modules/production/production.routes.ts
GET|/api/v1/production/staff/shift-coverage|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getProductionShiftCoverage|src/modules/production/production.routes.ts
POST|/api/v1/production/staff/shift-coverage|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.createProductionShiftCoverage|src/modules/production/production.routes.ts
POST|/api/v1/production/staff/shifts/auto-assign-ot|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.autoAssignProductionOT|src/modules/production/production.routes.ts
GET|/api/v1/production/staff/summary|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getProductionStaffSummary|src/modules/production/production.routes.ts
GET|/api/v1/production/staff/weekly-roster|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getProductionWeeklyRoster|src/modules/production/production.routes.ts
POST|/api/v1/production/staff/weekly-roster/publish|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.publishProductionRoster|src/modules/production/production.routes.ts
GET|/api/v1/production/utilities/audit-logs|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getProductionAuditLogs|src/modules/production/production.routes.ts
POST|/api/v1/production/utilities/audit-logs/export|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.exportProductionAuditLogs|src/modules/production/production.routes.ts
POST|/api/v1/production/utilities/inventory/bulk-upload|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.bulkUploadProductionInventory|src/modules/production/production.routes.ts
GET|/api/v1/production/utilities/inventory/upload-template|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.downloadProductionUploadTemplate|src/modules/production/production.routes.ts
POST|/api/v1/production/utilities/labels/generate|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.generateProductionLabel|src/modules/production/production.routes.ts
POST|/api/v1/production/utilities/system/diagnostics|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.runProductionDiagnostics|src/modules/production/production.routes.ts
GET|/api/v1/production/utilities/system/status|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.getProductionSystemStatus|src/modules/production/production.routes.ts
POST|/api/v1/production/utilities/system/sync|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.forceProductionSync|src/modules/production/production.routes.ts
GET|/api/v1/production/work-orders|admin JWT (Bearer or cookie selorg_admin_token); roles: production, admin, super_admin|ctrl.listWorkOrders|src/modules/production/production.routes.ts
