GET	/api/v1/admin/picker/attendance/live	PASS	USED	200
GET	/api/v1/admin/picker/devices	PASS	USED	200
DELETE	/api/v1/admin/picker/devices/:deviceId/unassign	FAIL	USED	500
POST	/api/v1/admin/picker/devices/assign	PASS	USED	400
PUT	/api/v1/admin/picker/documents/:documentId/review	PASS	USED	400
GET	/api/v1/admin/picker/ot-requests	PASS	USED	200
GET	/api/v1/admin/picker/ot-requests	PASS	USED	200
POST	/api/v1/admin/picker/ot-requests/:requestId/decision	PASS	USED	200
POST	/api/v1/admin/picker/ot-requests/:requestId/decision	PASS	USED	200
GET	/api/v1/admin/picker/pickers	PASS	USED	200
GET	/api/v1/admin/picker/pickers	PASS	USED	200
GET	/api/v1/admin/picker/pickers/:id	PASS	USED	200
GET	/api/v1/admin/picker/pickers/:id	PASS	USED	200
GET	/api/v1/admin/picker/pickers/:id/action-logs	PASS	USED	200
GET	/api/v1/admin/picker/pickers/:id/action-logs	PASS	USED	200
PATCH	/api/v1/admin/picker/pickers/:id/bank/:accountId/review	PASS	USED	200
PATCH	/api/v1/admin/picker/pickers/:id/bank/:accountId/review	PASS	USED	200
PATCH	/api/v1/admin/picker/pickers/:id/documents/review	PASS	USED	200
PATCH	/api/v1/admin/picker/pickers/:id/documents/review	PASS	USED	200
GET	/api/v1/admin/picker/pickers/:id/face-verification	PASS	USED	200
GET	/api/v1/admin/picker/pickers/:id/face-verification	PASS	USED	200
PATCH	/api/v1/admin/picker/pickers/:id/face-verification/override	PASS	USED	200
PATCH	/api/v1/admin/picker/pickers/:id/face-verification/override	PASS	USED	200
DELETE	/api/v1/admin/picker/pickers/:id/link-hhd	PASS	USED	200
DELETE	/api/v1/admin/picker/pickers/:id/link-hhd	PASS	USED	200
POST	/api/v1/admin/picker/pickers/:id/link-hhd	PASS	USED	200
POST	/api/v1/admin/picker/pickers/:id/link-hhd	PASS	USED	200
PATCH	/api/v1/admin/picker/pickers/:id/status	PASS	USED	200
PATCH	/api/v1/admin/picker/pickers/:id/status	PASS	USED	200
GET	/api/v1/admin/picker/pickers/:id/training-progress	PASS	USED	200
GET	/api/v1/admin/picker/pickers/:id/training-progress	PASS	USED	200
PUT	/api/v1/admin/picker/pickers/:pickerId/approve	PASS	USED	404
PATCH	/api/v1/admin/picker/pickers/:pickerId/assignment	PASS	USED	200
PATCH	/api/v1/admin/picker/pickers/:pickerId/assignment	PASS	USED	200
POST	/api/v1/admin/picker/pickers/:pickerId/push	PASS	USED	200
POST	/api/v1/admin/picker/pickers/:pickerId/push	PASS	USED	200
PUT	/api/v1/admin/picker/pickers/:pickerId/reject	PASS	USED	404
GET	/api/v1/admin/picker/shift-change-requests	PASS	USED	200
GET	/api/v1/admin/picker/shift-change-requests	PASS	USED	200
POST	/api/v1/admin/picker/shift-change-requests/:requestId/decision	PASS	USED	200
POST	/api/v1/admin/picker/shift-change-requests/:requestId/decision	PASS	USED	200
POST	/api/v1/admin/picker/shifts/:shiftId/reassign	PASS	USED	200
GET	/api/v1/admin/picker/stores/:storeId/shift-slots	PASS	USED	200
GET	/api/v1/admin/picker/stores/:storeId/shift-slots	PASS	USED	200
POST	/api/v1/admin/picker/stores/:storeId/shift-slots	PASS	USED	201
POST	/api/v1/admin/picker/stores/:storeId/shift-slots	PASS	USED	201
GET	/api/v1/admin/picker/withdrawals	PASS	USED	200
PUT	/api/v1/admin/picker/withdrawals/:requestId/process	FAIL	USED	500
GET	/api/v1/admin/pickers	PASS	USED	200
GET	/api/v1/admin/pickers/:id	PASS	USED	200
PATCH	/api/v1/admin/pickers/:id	PASS	USED	200
GET	/api/v1/admin/pickers/:id/action-logs	PASS	USED	200
PATCH	/api/v1/admin/pickers/:id/bank/:accountId/review	PASS	USED	200
PATCH	/api/v1/admin/pickers/:id/documents/review	PASS	USED	200
GET	/api/v1/admin/pickers/:id/face-verification	PASS	USED	200
PATCH	/api/v1/admin/pickers/:id/face-verification/override	PASS	USED	200
DELETE	/api/v1/admin/pickers/:id/link-hhd	PASS	USED	200
POST	/api/v1/admin/pickers/:id/link-hhd	PASS	USED	200
GET	/api/v1/admin/pickers/:id/training-progress	PASS	USED	200
GET	/api/v1/admin/platform-config	PASS	USED	200
DELETE	/api/v1/admin/platform-config/:key	PASS	USED	200
GET	/api/v1/admin/platform-config/:key	PASS	USED	404
PUT	/api/v1/admin/platform-config/:key	PASS	USED	200
GET	/api/v1/admin/products	PASS	USED	200
POST	/api/v1/admin/products	PASS	USED	400
DELETE	/api/v1/admin/products/:id	PASS	USED	404
GET	/api/v1/admin/products/:id	PASS	USED	404
PUT	/api/v1/admin/products/:id	PASS	USED	404
POST	/api/v1/admin/products/bulk-upload	PASS	USED	400
GET	/api/v1/admin/products/bulk-upload/template	FAIL	USED	500
GET	/api/v1/admin/riders	PASS	USED	200
GET	/api/v1/admin/riders/:id	PASS	USED	200
PATCH	/api/v1/admin/riders/:id/status	PASS	USED	200
GET	/api/v1/admin/roles	PASS	USED	200
POST	/api/v1/admin/roles	PASS	USED	422
DELETE	/api/v1/admin/roles/:id	PASS	USED	404
GET	/api/v1/admin/roles/:id	PASS	USED	404
PUT	/api/v1/admin/roles/:id	PASS	USED	404
GET	/api/v1/admin/roles/:id/export	PASS	USED	404
PUT	/api/v1/admin/roles/:id/matrix	PASS	USED	422
POST	/api/v1/admin/roles/from-template	PASS	USED	422
POST	/api/v1/admin/roles/import	PASS	USED	422
GET	/api/v1/admin/roles/templates	PASS	USED	200
GET	/api/v1/admin/sku-units	PASS	USED	200
POST	/api/v1/admin/sku-units	PASS	USED	400
DELETE	/api/v1/admin/sku-units/:id	PASS	USED	404
GET	/api/v1/admin/sku-units/:id	PASS	USED	404
PUT	/api/v1/admin/sku-units/:id	PASS	USED	404
GET	/api/v1/admin/staff	PASS	USED	200
GET	/api/v1/admin/staff	PASS	USED	200
POST	/api/v1/admin/staff	PASS	USED	422
DELETE	/api/v1/admin/staff/:id	PASS	USED	200
GET	/api/v1/admin/staff/:id	PASS	USED	404
PUT	/api/v1/admin/staff/:id	PASS	USED	404
GET	/api/v1/admin/staff/shifts	PASS	USED	400
POST	/api/v1/admin/staff/shifts	PASS	USED	400
GET	/api/v1/admin/staff/shifts/:id	PASS	USED	404
PUT	/api/v1/admin/staff/shifts/:id	PASS	USED	404
GET	/api/v1/admin/staff/summary	PASS	USED	400
GET	/api/v1/admin/store-warehouse/bins	PASS	USED	200
GET	/api/v1/admin/store-warehouse/bins/:id	PASS	USED	404
GET	/api/v1/admin/store-warehouse/delivery-zones	PASS	USED	200
GET	/api/v1/admin/store-warehouse/grns	PASS	USED	200
GET	/api/v1/admin/store-warehouse/grns/:id	PASS	USED	404
GET	/api/v1/admin/store-warehouse/inventories	PASS	USED	200
GET	/api/v1/admin/store-warehouse/inventories/:id	PASS	USED	404
GET	/api/v1/admin/store-warehouse/putaway	PASS	USED	200
GET	/api/v1/admin/store-warehouse/stock-movements	PASS	USED	200
GET	/api/v1/admin/stores	PASS	USED	200
POST	/api/v1/admin/stores	PASS	USED	400
DELETE	/api/v1/admin/stores/:id	PASS	USED	404
GET	/api/v1/admin/stores/:id	PASS	USED	404
PUT	/api/v1/admin/stores/:id	PASS	USED	404
GET	/api/v1/admin/stores/performance	PASS	USED	200
GET	/api/v1/admin/stores/stats	PASS	USED	200
GET	/api/v1/admin/support-chat/conversations	PASS	USED	200
GET	/api/v1/admin/support-chat/conversations/:id	PASS	USED	404
GET	/api/v1/admin/support-chat/conversations/:id/context	PASS	USED	404
POST	/api/v1/admin/support-chat/conversations/:id/messages	PASS	USED	400
POST	/api/v1/admin/support-chat/conversations/:id/read	PASS	USED	200
PATCH	/api/v1/admin/support-chat/conversations/:id/status	PASS	USED	400
GET	/api/v1/admin/support/agents	PASS	USED	200
GET	/api/v1/admin/support/canned-responses	PASS	USED	200
GET	/api/v1/admin/support/categories	PASS	USED	200
GET	/api/v1/admin/support/faqs	PASS	USED	200
POST	/api/v1/admin/support/faqs	PASS	USED	422
DELETE	/api/v1/admin/support/faqs/:id	PASS	USED	200
PATCH	/api/v1/admin/support/faqs/:id	PASS	USED	404
GET	/api/v1/admin/support/feedback	PASS	USED	200
GET	/api/v1/admin/support/live-chats	PASS	USED	200
POST	/api/v1/admin/support/live-chats/:id/accept	PASS	USED	200
POST	/api/v1/admin/support/live-chats/:id/messages	PASS	USED	201
GET	/api/v1/admin/support/sla-metrics	PASS	USED	200
GET	/api/v1/admin/support/tickets	PASS	USED	200
POST	/api/v1/admin/support/tickets	PASS	USED	400
GET	/api/v1/admin/support/tickets/:id	PASS	USED	404
PATCH	/api/v1/admin/support/tickets/:id	PASS	USED	404
POST	/api/v1/admin/support/tickets/:id/assign	PASS	USED	400
POST	/api/v1/admin/support/tickets/:id/close	PASS	USED	404
POST	/api/v1/admin/support/tickets/:id/escalate	PASS	USED	404
POST	/api/v1/admin/support/tickets/:id/notes	PASS	USED	404
POST	/api/v1/admin/support/tickets/:id/redelivery	PASS	USED	404
POST	/api/v1/admin/support/tickets/:id/refund	PASS	USED	404
GET	/api/v1/admin/system/advanced	PASS	USED	200
PUT	/api/v1/admin/system/advanced	PASS	USED	200
GET	/api/v1/admin/system/api-endpoints	PARTIAL	USED	200
GET	/api/v1/admin/system/api-keys	PASS	USED	200
POST	/api/v1/admin/system/api-keys	PASS	USED	422
POST	/api/v1/admin/system/api-keys/:id/revoke	PASS	USED	404
POST	/api/v1/admin/system/api-keys/:id/rotate	PASS	USED	404
POST	/api/v1/admin/system/cache/clear	PARTIAL	USED	200
GET	/api/v1/admin/system/cache/stats	PARTIAL	USED	200
GET	/api/v1/admin/system/cron-jobs	PASS	USED	200
PUT	/api/v1/admin/system/cron-jobs/:jobId	PASS	USED	200
POST	/api/v1/admin/system/cron-jobs/:jobId/trigger	PASS	USED	200
GET	/api/v1/admin/system/delivery	PASS	USED	200
PUT	/api/v1/admin/system/delivery	PASS	USED	200
GET	/api/v1/admin/system/env-variables	PASS	USED	200
PUT	/api/v1/admin/system/env-variables/:key	PASS	USED	200
GET	/api/v1/admin/system/feature-flags	PASS	USED	200
PUT	/api/v1/admin/system/feature-flags/:id/toggle	PASS	USED	404
GET	/api/v1/admin/system/general	PASS	USED	200
PUT	/api/v1/admin/system/general	PASS	USED	200
GET	/api/v1/admin/system/instances	PARTIAL	USED	200
POST	/api/v1/admin/system/instances/:id/restart	PARTIAL	USED	200
GET	/api/v1/admin/system/integrations	PASS	USED	200
PUT	/api/v1/admin/system/integrations/:id	PASS	USED	404
POST	/api/v1/admin/system/integrations/:id/test	PASS	USED	404
GET	/api/v1/admin/system/logs	PARTIAL	USED	200
GET	/api/v1/admin/system/maintenance	PASS	USED	200
POST	/api/v1/admin/system/maintenance	PASS	USED	422
GET	/api/v1/admin/system/migrations	PARTIAL	USED	200
GET	/api/v1/admin/system/notifications	PASS	USED	200
PUT	/api/v1/admin/system/notifications	PASS	USED	200
GET	/api/v1/admin/system/payment-gateways	PASS	USED	200
PUT	/api/v1/admin/system/payment-gateways/:id	PASS	USED	404
GET	/api/v1/admin/system/performance	PASS	USED	200
GET	/api/v1/admin/system/server-status	PASS	USED	200
GET	/api/v1/admin/system/tax-settings	PASS	USED	200
PUT	/api/v1/admin/system/tax-settings	PASS	USED	200
GET	/api/v1/admin/training-videos	PASS	USED	200
POST	/api/v1/admin/training-videos	PASS	USED	201
DELETE	/api/v1/admin/training-videos/:id	PASS	USED	200
GET	/api/v1/admin/training-videos/:id	PASS	USED	200
PUT	/api/v1/admin/training-videos/:id	PASS	USED	200
GET	/api/v1/admin/training-videos/picker-progress	PASS	USED	200
